SchoolID,StudentID,STRATUM,StudentBIrthMonth,StudentBirthYear,Gender,OwnRoom,ComputerLaptopPhoneForSchool,EducationalApps,OwnPhonewithInternet,InternetAccess,CarsVansOrTrucks,MopedOrMotorcycles,RoomsWBathShower,RoomsWFlushToilet,MusicalInstruments,ArtWorks,VideoGame,SmartTV,Screens,TVs,PCs,LaptopNotebook,Tablets,EbookReader,PhoneWInternet
60800081,60801518,PHL - stratum 05: REGION 4B,January,2006,Female,No,No,Yes,Yes,Yes,None,Two,One,One,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,1 or 2,None,None,None,No Response,03-May
60800178,60801519,PHL - stratum 07: REGION 6,June,2006,Male,Yes,No,No,Yes,Yes,None,One,None,None,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,None,None,None,1 or 2
60800017,60801520,PHL - stratum 01: REGION 1,December,2006,Male,Yes,Yes,No,Yes,Yes,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,1 or 2,None,1 or 2,None,None,03-May
60800132,60801522,PHL - stratum 14: NCR,August,2006,Female,No,Yes,Yes,Yes,Yes,One,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,1 or 2,None,None,None,1 or 2
60800079,60801523,PHL - stratum 04: REGION 4A,May,2006,Female,No,No,Yes,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,None,1 or 2
60800048,60801524,PHL - stratum 13: REGION 12,October,2006,Female,Yes,No,No,Yes,No,Three or more,One,None,Two,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,More than 5,No Response,1 or 2,None,None,None
60800074,60801525,PHL - stratum 06: REGION 5,April,2006,Female,No,Yes,Yes,No,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,1 or 2
60800086,60801526,PHL - stratum 01: REGION 1,March,2006,Male,Yes,No,Yes,No,No,None,One,No Response,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,No Response,None,I don't know.,None,None,I don't know.
60800047,60801527,PHL - stratum 11: REGION 10,June,2006,Male,No,No,Yes,Yes,Yes,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Four,1 or 2,None,1 or 2,None,None,More than 5
60800085,60801528,PHL - stratum 13: REGION 12,August,2006,Female,Yes,Yes,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800010,60801529,PHL - stratum 07: REGION 6,July,2006,Male,No,No,No,Yes,Yes,None,Two,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,1 or 2,None,None,None,1 or 2,1 or 2
60800108,60801530,PHL - stratum 04: REGION 4A,October,2006,Male,No,No,No,No,No,None,None,None,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,None,None,None
60800115,60801531,PHL - stratum 12: REGION 11,May,2006,Female,Yes,No,No,Yes,No,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,None,1 or 2
60800076,60801532,PHL - stratum 08: REGION 7,November,2006,Male,Yes,Yes,No,Yes,Yes,None,One,None,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,One,None,None,None,1 or 2,None,1 or 2
60800154,60801533,PHL - stratum 07: REGION 6,October,2006,Female,No,No,No,No,No,None,One,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,None,None,1 or 2,1 or 2
60800016,60801534,PHL - stratum 07: REGION 6,January,2006,Female,Yes,No,No,Yes,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800157,60801535,PHL - stratum 14: NCR,September,2006,Female,No,Yes,Yes,Yes,Yes,One,One,Two,Two,None,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,6 to 10,1 or 2,1 or 2,03-May,1 or 2,1 or 2,03-May
60800138,60801536,PHL - stratum 03: REGION 3,June,2006,Female,No,Yes,Yes,Yes,Yes,None,One,Two,Two,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,1 or 2,None,1 or 2,1 or 2,None,03-May
60800026,60801537,PHL - stratum 03: REGION 3,October,2006,Male,Yes,Yes,Yes,Yes,Yes,Three or more,One,Three or more,Three or more,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-Two,More than 10,1 or 2,03-May,1 or 2,1 or 2,None,More than 5
60800062,60801538,PHL - stratum 04: REGION 4A,February,2006,Female,Yes,Yes,No,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,None,None,More than 5
60800113,60801539,PHL - stratum 04: REGION 4A,November,2006,Male,Yes,No,No,No,Yes,None,Three or more,Two,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,Two,1 or 2,None,None,None,None,More than 5
60800027,60801540,PHL - stratum 07: REGION 6,December,2006,Female,Yes,No,No,Yes,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,1 or 2
60800185,60801541,PHL - stratum 14: NCR,January,2006,Female,No,Yes,No,No,Yes,One,None,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,03-May,None,1 or 2,I don't know.
60800151,60801542,PHL - stratum 15: CAR,July,2006,Male,Yes,Yes,Yes,Yes,Yes,Three or more,Three or more,Two,Three or more,Two,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Three or more,More than 10,More than 5,03-May,More than 5,03-May,I don't know.,More than 5
60800117,60801543,PHL - stratum 12: REGION 11,July,2006,Female,No,No,No,Yes,No,None,One,No Response,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800048,60801544,PHL - stratum 13: REGION 12,November,2006,Male,No,Yes,Yes,Yes,No,None,None,One,One,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,None,None,None,None
60800090,60801545,PHL - stratum 03: REGION 3,December,2006,Female,No,Yes,Yes,Yes,Yes,None,One,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800154,60801546,PHL - stratum 07: REGION 6,April,2006,Female,No Response,No Response,No Response,Yes,No Response,No Response,No Response,No Response,No Response,No Response,Three or more,Missing,Missing,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800130,60801547,PHL - stratum 06: REGION 5,October,2006,Female,Yes,Yes,Yes,Yes,Yes,None,None,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800101,60801548,PHL - stratum 06: REGION 5,July,2006,Female,No,Yes,No,Yes,Yes,Three or more,Two,Two,No Response,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,None,1 or 2,03-May,03-May,More than 5,1 or 2
60800127,60801549,PHL - stratum 01: REGION 1,May,2006,Female,No,Yes,Yes,Yes,Yes,None,One,None,One,One,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,None,None,1 or 2,1 or 2,None,More than 5
60800128,60801550,PHL - stratum 03: REGION 3,April,2006,Female,Yes,Yes,Yes,Yes,Yes,None,None,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,1 or 2,None,1 or 2,1 or 2
60800153,60801551,PHL - stratum 03: REGION 3,June,2006,Male,No,Yes,Yes,No,Yes,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,More than 5,None,None,1 or 2,None,1 or 2
60800111,60801552,PHL - stratum 07: REGION 6,February,2006,Female,Yes,Yes,Yes,Yes,Yes,One,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,1 or 2
60800043,60801553,PHL - stratum 14: NCR,June,2006,Male,No,Yes,Yes,Yes,Yes,None,None,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,None,More than 5
60800082,60801554,PHL - stratum 08: REGION 7,May,2006,Female,Yes,No,Yes,Yes,No,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800093,60801555,PHL - stratum 14: NCR,March,2006,Female,No Response,Yes,Yes,Yes,Yes,Three or more,Two,Two,Two,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Two",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,More than 5,None,None,More than 5
60800076,60801556,PHL - stratum 08: REGION 7,July,2006,Male,Yes,Yes,No,Yes,Yes,No Response,Two,No Response,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Three or more,One,No Response,None,None,None,None,I don't know.
60800149,60801557,PHL - stratum 04: REGION 4A,October,2006,Female,No,Yes,Yes,Yes,Yes,One,None,Two,Two,One,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,1 or 2,None,03-May
60800055,60801558,PHL - stratum 01: REGION 1,October,2006,Male,No,Yes,No,Yes,Yes,None,One,None,One,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,1 or 2,None,None,None,1 or 2
60800089,60801559,PHL - stratum 01: REGION 1,September,2006,Female,No,Yes,Yes,Yes,No,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Two,1 or 2,None,None,None,None,1 or 2
60800187,60801560,PHL - stratum 04: REGION 4A,April,2006,Female,Yes,No,No,Yes,Yes,None,None,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Four,1 or 2,None,1 or 2,None,None,1 or 2
60800012,60801561,PHL - stratum 14: NCR,April,2006,Male,No,Yes,Yes,Yes,Yes,None,One,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,1 or 2,1 or 2,None,1 or 2,None,03-May
60800120,60801562,PHL - stratum 04: REGION 4A,November,2006,Female,No,Yes,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,1 or 2,1 or 2,None,1 or 2
60800098,60801563,PHL - stratum 02: REGION 2,May,2006,Male,Yes,Yes,No Response,No,Yes,None,One,Two,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,1 or 2,None,None,None
60800037,60801564,PHL - stratum 10: REGION 9,May,2006,Female,Yes,Yes,Yes,Yes,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Four,None,1 or 2,None,1 or 2,None,1 or 2
60800045,60801565,PHL - stratum 03: REGION 3,July,2006,Male,No,No,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800110,60801566,PHL - stratum 05: REGION 4B,June,2006,Male,Yes,Yes,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Three,1 or 2,None,1 or 2,None,None,03-May
60800100,60801567,PHL - stratum 07: REGION 6,April,2006,Female,No,No,Yes,Yes,No,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,None,None,None,1 or 2
60800059,60801568,PHL - stratum 13: REGION 12,April,2006,Male,Yes,No,No,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Four,1 or 2,None,None,None,None,1 or 2
60800169,60801569,PHL - stratum 06: REGION 5,June,2006,Female,No,No,No,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800123,60801570,PHL - stratum 11: REGION 10,July,2006,Male,Yes,No,No,Yes,Yes,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,None,None,None,None,None,03-May
60800072,60801571,PHL - stratum 10: REGION 9,May,2006,Female,No,Yes,Yes,Yes,Yes,None,Two,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,1 or 2,1 or 2,1 or 2,None,More than 5
60800120,60801572,PHL - stratum 04: REGION 4A,April,2006,Female,No,No,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,None,03-May
60800106,60801573,PHL - stratum 06: REGION 5,October,2006,Male,Yes,Yes,Yes,Yes,Yes,None,Two,Three or more,Two,Two,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-Two",Philippines :Smart TV-Two,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,1 or 2,More than 5
60800038,60801575,PHL - stratum 14: NCR,December,2006,Female,No,No,Yes,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,None,None,None,More than 5
60800022,60801576,PHL - stratum 04: REGION 4A,September,2006,Male,Yes,No,Yes,Yes,Yes,None,One,One,One,Two,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Four,1 or 2,None,1 or 2,1 or 2,None,03-May
60800158,60801577,PHL - stratum 10: REGION 9,November,2006,Female,No,No,Yes,Yes,Yes,None,One,None,None,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,None,None,1 or 2,1 or 2
60800165,60801579,PHL - stratum 10: REGION 9,September,2006,Male,Yes,Yes,Yes,Yes,Yes,None,None,None,None,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,1 or 2,1 or 2,1 or 2
60800083,60801580,PHL - stratum 07: REGION 6,June,2006,Female,No,No,No,Yes,Yes,None,None,None,None,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,None,None,None,None,None,03-May
60800172,60801581,PHL - stratum 07: REGION 6,December,2006,Female,Yes,Yes,No,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,None,03-May
60800031,60801582,PHL - stratum 14: NCR,May,2006,Male,No,Yes,Yes,Yes,Yes,One,One,Three or more,One,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,03-May,More than 5,1 or 2,I don't know.,More than 5
60800096,60801583,PHL - stratum 05: REGION 4B,August,2006,Male,No,No,No,Yes,Yes,None,Two,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,1 or 2,None,1 or 2,None,None,1 or 2
60800019,60801584,PHL - stratum 16: CARAGA,May,2006,Male,Yes,Yes,No,Yes,Yes,One,None,None,None,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,None,None,1 or 2,None,None,03-May
60800095,60801585,PHL - stratum 04: REGION 4A,June,2006,Female,Yes,Yes,Yes,Yes,Yes,None,Three or more,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,None,None,None,1 or 2,None,03-May
60800065,60801586,PHL - stratum 12: REGION 11,July,2006,Male,Yes,No,No,Yes,Yes,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,1 or 2,None,None,None,1 or 2
60800166,60801587,PHL - stratum 04: REGION 4A,October,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,Two,Two,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Five,1 or 2,1 or 2,1 or 2,None,More than 5,03-May
60800071,60801588,PHL - stratum 09: REGION 8,October,2006,Female,No,Yes,Yes,Yes,Yes,None,Two,One,Three or more,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,03-May,1 or 2,1 or 2,None,None,More than 5
60800064,60801589,PHL - stratum 04: REGION 4A,March,2006,Male,No,No,Yes,Yes,Yes,None,One,One,One,Two,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,No Response,None,1 or 2,1 or 2,None,03-May
60800092,60801590,PHL - stratum 04: REGION 4A,October,2006,Male,No,No,Yes,Yes,Yes,None,None,None,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,1 or 2,1 or 2,None,None,03-May
60800039,60801591,PHL - stratum 03: REGION 3,January,2006,Male,Yes,Yes,Yes,Yes,Yes,None,None,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,1 or 2,None,None,1 or 2,None,03-May
60800127,60801592,PHL - stratum 01: REGION 1,September,2006,Male,Yes,Yes,No,Yes,No,None,None,None,None,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-Three or more,Two,1 or 2,None,No Response,1 or 2,None,03-May
60800053,60801593,PHL - stratum 04: REGION 4A,October,2006,Female,Yes,Yes,Yes,Yes,Yes,One,Three or more,One,One,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,Four,1 or 2,1 or 2,1 or 2,None,None,More than 5
60800119,60801594,PHL - stratum 15: CAR,April,2006,Female,No,No,Yes,Yes,No,None,None,Two,One,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,Three,None,None,More than 5,None,More than 5,03-May
60800183,60801595,PHL - stratum 12: REGION 11,January,2006,Male,Yes,Yes,Yes,Yes,Yes,Two,Three or more,Three or more,One,Three or more,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Three or more,6 to 10,1 or 2,More than 5,More than 5,None,None,More than 5
60800173,60801596,PHL - stratum 14: NCR,December,2006,Female,No,Yes,Yes,No,Yes,Three or more,One,None,Two,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,Two,None,No Response,No Response,None,No Response,None
60800105,60801597,PHL - stratum 14: NCR,October,2006,Male,No,Yes,Yes,Yes,Yes,None,One,None,None,Three or more,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,More than 10,1 or 2,1 or 2,1 or 2,1 or 2,None,More than 5
60800082,60801598,PHL - stratum 08: REGION 7,April,2006,Male,No,No,No,No,No,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800139,60801599,PHL - stratum 08: REGION 7,January,2006,Female,No Response,No Response,No Response,Yes,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Missing,Philippines :Smart TV-One,One,1 or 2,No Response,No Response,No Response,No Response,1 or 2
60800024,60801600,PHL - stratum 01: REGION 1,June,2006,Male,No,Yes,No,Yes,Yes,One,One,One,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,None,None,None,1 or 2
